275,1502152,15,Canaa dos Carajas
276,1502772,15,Curionopolis
277,1502954,15,Eldorado dos Carajas
278,1505536,15,Parauapebas
279,1501758,15,Brejo Grande do Araguaia
280,1504208,15,Maraba
281,1505494,15,Palestina do Para
282,1507151,15,Sao Domingos do Araguaia
283,1507508,15,Sao Joao do Araguaia
284,1505551,15,Pau DArco
285,1505635,15,Picarra
286,1506138,15,Redencao
287,1506161,15,Rio Maria
288,1507458,15,Sao Geraldo do Araguaia
289,1507755,15,Sapucaia
290,1508407,15,Xinguara
291,1502707,15,Conceicao do Araguaia
292,1503044,15,Floresta do Araguaia
293,1506583,15,Santa Maria das Barreiras
294,1506708,15,Santana do Araguaia
295,1600204,16,Calcoene
296,1600501,16,Oiapoque
297,1600105,16,Amapa
298,1600550,16,Pracuuba
299,1600709,16,Tartarugalzinho
300,1600055,16,Serra do Navio
301,1600154,16,Pedra Branca do Amapari
302,1600212,16,Cutias
303,1600238,16,Ferreira Gomes
304,1600253,16,Itaubal
305,1600303,16,Macapa
306,1600535,16,Porto Grande
307,1600600,16,Santana
308,1600279,16,Laranjal do Jari
309,1600402,16,Mazagao
310,1600808,16,Vitoria do Jari
311,1700301,17,Aguiarnopolis
312,1701002,17,Ananas
313,1701051,17,Angico
314,1702208,17,Araguatins
315,1702554,17,Augustinopolis
316,1702901,17,Axixa do Tocantins
317,1703800,17,Buriti do Tocantins
318,1703826,17,Cachoeirinha
319,1703891,17,Carrasco Bonito
320,1706506,17,Darcinopolis
321,1707405,17,Esperantina
322,1710706,17,Itaguatins
323,1712454,17,Luzinopolis
324,1712801,17,Maurilandia do Tocantins
325,1713809,17,Palmeiras do Tocantins
326,1714302,17,Nazare
327,1718303,17,Praia Norte
328,1718550,17,Riachinho
329,1718808,17,Sampaio
330,1720002,17,Santa Terezinha do Tocantins
331,1720101,17,Sao Bento do Tocantins
332,1720200,17,Sao Miguel do Tocantins
333,1720309,17,Sao Sebastiao do Tocantins
334,1720804,17,Sitio Novo do Tocantins
335,1721208,17,Tocantinopolis
336,1701309,17,Aragominas
337,1702109,17,Araguaina
338,1702158,17,Araguana
339,1702307,17,Arapoema
340,1703008,17,Babaculandia
341,1703057,17,Bandeirantes do Tocantins
342,1703883,17,Carmolandia
343,1705508,17,Colinas do Tocantins
344,1707702,17,Filadelfia
345,1713957,17,Muricilandia
346,1714880,17,Nova Olinda
347,1715705,17,Palmeirante
348,1716307,17,Pau DArco
349,1717206,17,Piraque
350,1718865,17,Santa Fe do Araguaia
351,1722081,17,Wanderlandia
352,1722107,17,Xambioa
353,1700251,17,Abreulandia
354,1701903,17,Araguacema
355,1703107,17,Barrolandia
356,1703206,17,Bernardo Sayao
357,1703602,17,Brasilandia do Tocantins
358,1703909,17,Caseara
359,1706001,17,Couto de Magalhaes
360,1707108,17,Divinopolis do Tocantins
361,1707207,17,Dois Irmaos do Tocantins
362,1708254,17,Fortaleza do Tabocao
363,1708304,17,Goianorte
364,1709302,17,Guarai
365,1711100,17,Itapora do Tocantins
366,1711803,17,Juarina
367,1712504,17,Marianopolis do Tocantins
368,1713205,17,Miracema do Tocantins
369,1713304,17,Miranorte
370,1713700,17,Monte Santo do Tocantins
371,1716653,17,Pequizeiro
372,1716703,17,Colmeia
373,1718402,17,Presidente Kennedy
374,1718709,17,Rio dos Bois
375,1721257,17,Tupirama
376,1721307,17,Tupiratins
377,1702000,17,Araguacu
378,1704600,17,Chapada de Areia
379,1706100,17,Cristalandia
380,1707306,17,Duere
381,1707553,17,Fatima
382,1708205,17,Formoso do Araguaia
383,1711902,17,Lagoa da Confusao
384,1715002,17,Nova Rosalandia
385,1715507,17,Oliveira de Fatima
386,1716109,17,Paraiso do Tocantins
387,1717503,17,Pium
388,1718451,17,Pugmil
389,1718840,17,Sandolandia
390,1700350,17,Alianca do Tocantins
391,1700707,17,Alvorada
392,1703701,17,Brejinho de Nazare
393,1703867,17,Cariri do Tocantins
394,1706258,17,Crixas do Tocantins
395,1707652,17,Figueiropolis
396,1709500,17,Gurupi
397,1711506,17,Jau do Tocantins
398,1715754,17,Palmeiropolis
399,1716604,17,Peixe
400,1718899,17,Santa Rita do Tocantins
401,1720259,17,Sao Salvador do Tocantins
402,1720853,17,Sucupira
403,1720978,17,Talisma
404,1701101,17,Aparecida do Rio Negro
405,1703305,17,Bom Jesus do Tocantins
406,1709807,17,Ipueiras
407,1712009,17,Lajeado
408,1713601,17,Monte do Carmo
409,1716505,17,Pedro Afonso
410,1718204,17,Porto Nacional
411,1718881,17,Santa Maria do Tocantins
412,1720655,17,Silvanopolis
413,1721000,17,Palmas
414,1721109,17,Tocantinia
415,1703073,17,Barra do Ouro
416,1703842,17,Campos Lindos
417,1704105,17,Centenario
418,1709005,17,Goiatins
419,1710508,17,Itacaja
420,1710904,17,Itapiratins
421,1711951,17,Lagoa do Tocantins
422,1712405,17,Lizarda
423,1712702,17,Mateiros
424,1715101,17,Novo Acordo
425,1717909,17,Ponte Alta do Tocantins
426,1718501,17,Recursolandia
427,1718758,17,Rio Sono
428,1719004,17,Santa Tereza do Tocantins
429,1720150,17,Sao Felix do Tocantins
430,1700400,17,Almas
431,1702406,17,Arraias
432,1702703,17,Aurora do Tocantins
433,1705102,17,Chapada da Natividade
434,1705557,17,Combinado
435,1705607,17,Conceicao do Tocantins
436,1707009,17,Dianopolis
437,1712157,17,Lavandeira
438,1714203,17,Natividade
439,1715150,17,Novo Alegre
440,1715259,17,Novo Jardim
441,1716208,17,Parana
442,1717008,17,Pindorama do Tocantins
443,1717800,17,Ponte Alta do Bom Jesus
444,1718006,17,Porto Alegre do Tocantins
445,1718659,17,Rio da Conceicao
446,1718907,17,Santa Rosa do Tocantins
447,1720499,17,Sao Valerio da Natividade
448,1720903,17,Taguatinga
449,1720937,17,Taipas do Tocantins
450,2100204,21,Alcantara
451,2100832,21,Apicum-Acu
452,2101301,21,Bacuri
453,2101350,21,Bacurituba
454,2101905,21,Bequimao
455,2102408,21,Cajapio
456,2103109,21,Cedral
457,2103125,21,Central do Maranhao
458,2103703,21,Cururupu
459,2104909,21,Guimaraes
460,2106805,21,Mirinzal
461,2109056,21,Porto Rico do Maranhao
462,2111789,21,Serrano do Maranhao
463,2107506,21,Paco do Lumiar
464,2109452,21,Raposa
465,2111201,21,Sao Jose de Ribamar
466,2111300,21,Sao Luis
467,2101103,21,Axixa
468,2101251,21,Bacabeira
469,2102374,21,Cachoeira Grande
470,2105104,21,Icatu
471,2107100,21,Morros
472,2109205,21,Presidente Juscelino
473,2109601,21,Rosario
474,2110203,21,Santa Rita
475,2101707,21,Barreirinhas
476,2105005,21,Humberto de Campos
477,2108058,21,Paulino Neves
478,2109403,21,Primeira Cruz
479,2110278,21,Santo Amaro do Maranhao
480,2112506,21,Tutoia
481,2100709,21,Anajatuba
482,2101004,21,Arari
483,2101772,21,Bela Vista do Maranhao
484,2102507,21,Cajari
485,2103554,21,Conceicao do Lago-Acu
486,2105153,21,Igarape do Meio
487,2106508,21,Matinha
488,2106904,21,Moncao
489,2107456,21,Olinda Nova do Maranhao
490,2107605,21,Palmeirandia
491,2108256,21,Pedro do Rosario
492,2108306,21,Penalva
493,2108405,21,Peri Mirim
494,2108603,21,Pinheiro
495,2109270,21,Presidente Sarney
496,2109809,21,Santa Helena
497,2110500,21,Sao Bento
498,2111003,21,Sao Joao Batista
499,2111706,21,Sao Vicente Ferrer
500,2112803,21,Viana
501,2112902,21,Vitoria do Mearim
502,2102705,21,Cantanhede
503,2105401,21,Itapecuru Mirim
504,2106631,21,Matoes do Norte
505,2106755,21,Miranda do Norte
506,2107209,21,Nina Rodrigues
507,2108801,21,Pirapemas
508,2109304,21,Presidente Vargas
509,2112704,21,Vargem Grande
510,2100550,21,Amapa do Maranhao
511,2101970,21,Boa Vista do Gurupi
512,2102606,21,Candido Mendes
513,2102903,21,Carutapera
514,2103158,21,Centro do Guilherme
515,2103174,21,Centro Novo do Maranhao
516,2104305,21,Godofredo Viana
517,2104677,21,Governador Nunes Freire
518,2105658,21,Junco do Maranhao
519,2106201,21,Luis Domingues
520,2106326,21,Maracacume
521,2106375,21,Maranhaozinho
522,2112407,21,Turiacu
523,2112456,21,Turilandia
524,2100402,21,Altamira do Maranhao
525,2100477,21,Alto Alegre do Pindare
526,2100873,21,Araguana
527,2102002,21,Bom Jardim
528,2102036,21,Bom Jesus das Selvas
529,2102150,21,Brejo de Areia
530,2102325,21,Buriticupu
531,2104651,21,Governador Newton Bello
532,2105708,21,Lago da Pedra
533,2105963,21,Lagoa Grande do Maranhao
534,2106359,21,Maraja do Sena
535,2107357,21,Nova Olinda do Maranhao
536,2108108,21,Paulo Ramos
537,2108504,21,Pindare-Mirim
538,2109239,21,Presidente Medici
539,2109908,21,Santa Ines
540,2110005,21,Santa Luzia
541,2110039,21,Santa Luzia do Parua
542,2111029,21,Sao Joao do Caru
543,2112274,21,Tufilandia
544,2113009,21,Vitorino Freire
545,2114007,21,Ze Doca
546,2100055,21,Acailandia
547,2100600,21,Amarante do Maranhao
548,2102358,21,Buritirana
549,2103257,21,Cidelandia
550,2103752,21,Davinopolis
551,2104552,21,Governador Edison Lobao
552,2105302,21,Imperatriz
553,2105427,21,Itinga do Maranhao
554,2105500,21,Joao Lisboa
555,2105989,21,Lajeado Novo
556,2107001,21,Montes Altos
557,2109551,21,Ribamar Fiquene
558,2110856,21,Sao Francisco do Brejao
559,2111532,21,Sao Pedro da Agua Branca
560,2111763,21,Senador La Rocque
561,2112852,21,Vila Nova dos Martirios
562,2101202,21,Bacabal
563,2101939,21,Bernardo do Mearim
564,2102077,21,Bom Lugar
565,2104008,21,Esperantinopolis
566,2105203,21,Igarape Grande
567,2105807,21,Lago do Junco
568,2105906,21,Lago Verde
569,2105948,21,Lago dos Rodrigues
570,2106003,21,Lima Campos
571,2107407,21,Olho dAgua das Cunhas
572,2108207,21,Pedreiras
573,2108702,21,Pio XII
574,2108900,21,Pocao de Pedras
575,2110302,21,Santo Antonio dos Lopes
576,2111409,21,Sao Luis Gonzaga do Maranhao
577,2111508,21,Sao Mateus do Maranhao
578,2111631,21,Sao Raimundo do Doca Bezerra
579,2111672,21,Sao Roberto
580,2111722,21,Satubinha
581,2112233,21,Trizidela do Vale
582,2100956,21,Arame
583,2101608,21,Barra do Corda
584,2104081,21,Fernando Falcao
585,2104099,21,Formosa da Serra Negra
586,2104800,21,Grajau
587,2105351,21,Itaipava do Grajau
588,2105476,21,Jenipapo dos Vieiras
589,2105609,21,Joselandia
590,2109759,21,Santa Filomena do Maranhao
591,2111805,21,Sitio Novo
592,2112308,21,Tuntum
593,2103802,21,Dom Pedro
594,2104206,21,Fortuna
595,2104404,21,Goncalves Dias
596,2104503,21,Governador Archer
597,2104602,21,Governador Eugenio Barros
598,2104628,21,Governador Luiz Rocha
599,2104701,21,Graca Aranha
600,2109106,21,Presidente Dutra
601,2110708,21,Sao Domingos do Maranhao
602,2111250,21,Sao Jose dos Basilios
603,2111748,21,Senador Alexandre Costa
604,2100154,21,Agua Doce do Maranhao
605,2100907,21,Araioses
606,2106300,21,Magalhaes de Almeida
607,2110104,21,Santa Quiteria do Maranhao
608,2110237,21,Santana do Maranhao
609,2110609,21,Sao Bernardo
610,2100808,21,Anapurus
611,2101731,21,Belagua
612,2102101,21,Brejo
613,2102200,21,Buriti
614,2103208,21,Chapadinha
615,2106409,21,Mata Roma
616,2106672,21,Milagres do Maranhao
617,2110401,21,Sao Benedito do Rio Preto
618,2112605,21,Urbano Santos
619,2100436,21,Alto Alegre do Maranhao
620,2102754,21,Capinzal do Norte
621,2103307,21,Codo
622,2103604,21,Coroata
623,2108454,21,Peritoro
624,2112100,21,Timbiras
625,2100105,21,Afonso Cunha
626,2100303,21,Aldeias Altas
627,2103406,21,Coelho Neto
628,2103901,21,Duque Bacelar
629,2102309,21,Buriti Bravo
630,2103000,21,Caxias
631,2106607,21,Matoes
632,2107803,21,Parnarama
633,2111078,21,Sao Joao do Soter
634,2112209,21,Timon
635,2101509,21,Barao de Grajau
636,2103505,21,Colinas
637,2105450,21,Jatoba
638,2105922,21,Lagoa do Mato
639,2106706,21,Mirador
640,2107308,21,Nova Iorque
641,2107704,21,Paraibano
642,2107902,21,Passagem Franca
643,2108009,21,Pastos Bons
644,2110906,21,Sao Francisco do Maranhao
645,2111102,21,Sao Joao dos Patos
646,2111904,21,Sucupira do Norte
647,2111953,21,Sucupira do Riachao
648,2102556,21,Campestre do Maranhao
649,2102804,21,Carolina
650,2104057,21,Estreito
651,2109007,21,Porto Franco
652,2111052,21,Sao Joao do Paraiso
653,2111573,21,Sao Pedro dos Crentes
654,2100501,21,Alto Parnaiba
655,2101400,21,Balsas
656,2104073,21,Feira Nova do Maranhao
657,2109502,21,Riachao
658,2112001,21,Tasso Fragoso
659,2101806,21,Benedito Leite
660,2104107,21,Fortaleza dos Nogueiras
661,2106102,21,Loreto
662,2107258,21,Nova Colinas
663,2109700,21,Sambaiba
664,2110658,21,Sao Domingos do Azeitao
665,2110807,21,Sao Felix de Balsas
666,2111607,21,Sao Raimundo das Mangabeiras
667,2201200,22,Barras
668,2201507,22,Batalha
669,2201770,22,Boa Hora
670,2201960,22,Brasileira
671,2202059,22,Cabeceiras do Piaui
672,2202174,22,Campo Largo do Piaui
673,2203701,22,Esperantina
674,2205409,22,Joaquim Pires
675,2205458,22,Joca Marques
676,2205805,22,Luzilandia
677,2205854,22,Madeiro
678,2206100,22,Matias Olimpio
679,2206209,22,Miguel Alves
680,2206670,22,Morro do Chapeu do Piaui
681,2206803,22,Nossa Senhora dos Remedios
682,2208403,22,Piripiri
683,2208502,22,Porto
684,2209971,22,Sao Joao do Arraial
685,2201919,22,Bom Principio do Piaui
686,2202000,22,Buriti dos Lopes
687,2202083,22,Cajueiro da Praia
688,2202539,22,Caraubas do Piaui
689,2202653,22,Caxingo
690,2202703,22,Cocal
691,2202729,22,Cocal dos Alves
692,2204659,22,Ilha Grande
693,2205706,22,Luis Correia
694,2206696,22,Murici dos Portelas
695,2207702,22,Parnaiba
696,2208304,22,Piracuruca
697,2209872,22,Sao Joao da Fronteira
698,2210052,22,Sao Jose do Divino
699,2200400,22,Altos
700,2201606,22,Beneditinos
701,2202737,22,Coivaras
702,2203255,22,Curralinhos
703,2203305,22,Demerval Lobao
704,2205508,22,Jose de Freitas
705,2205557,22,Lagoa Alegre
706,2205581,22,Lagoa do Piaui
707,2206308,22,Miguel Leao
708,2206407,22,Monsenhor Gil
709,2207793,22,Pau DArco do Piaui
710,2211001,22,Teresina
711,2211100,22,Uniao
712,2200301,22,Alto Longa
713,2201051,22,Assuncao do Piaui
714,2201945,22,Boqueirao do Piaui
715,2202026,22,Buriti dos Montes
716,2202208,22,Campo Maior
717,2202406,22,Capitao de Campos
718,2202604,22,Castelo do Piaui
719,2202711,22,Cocal de Telha
720,2203420,22,Domingos Mourao
721,2205276,22,Jatoba do Piaui
722,2205516,22,Juazeiro do Piaui
723,2205573,22,Lagoa de Sao Francisco
724,2206357,22,Milton Brandao
725,2206753,22,Nossa Senhora de Nazare
726,2206951,22,Novo Santo Antonio
727,2207900,22,Pedro II
728,2209906,22,Sao Joao da Serra
729,2210409,22,Sao Miguel do Tapuio
730,2210656,22,Sigefredo Pacheco
731,2200103,22,Agricolandia
732,2200202,22,Agua Branca
733,2200509,22,Amarante
734,2200608,22,Angical do Piaui
735,2201002,22,Arraial
736,2201408,22,Barro Duro
737,2204105,22,Francisco Ayres
738,2204600,22,Hugo Napoleao
739,2205250,22,Jardim do Mulato
740,2205540,22,Lagoinha do Piaui
741,2207108,22,Olho DAgua do Piaui
742,2207504,22,Palmeirais
743,2207751,22,Passagem Franca do Piaui
744,2208809,22,Regeneracao
745,2209450,22,Santo Antonio dos Milagres
746,2209807,22,Sao Goncalo do Piaui
747,2210508,22,Sao Pedro do Piaui
748,2200905,22,Aroazes
749,2201176,22,Barra DAlcantara
750,2203503,22,Elesbao Veloso
751,2204006,22,Francinopolis
752,2204709,22,Inhuma
753,2205599,22,Lagoa do Sitio
754,2206902,22,Novo Oriente do Piaui
755,2208106,22,Pimenteiras
756,2208601,22,Prata do Piaui
757,2209153,22,Santa Cruz dos Milagres
758,2209609,22,Sao Felix do Piaui
759,2210383,22,Sao Miguel da Baixa Grande
760,2211308,22,Valenca do Piaui
761,2211407,22,Varzea Grande
762,2201150,22,Baixa Grande do Ribeiro
763,2208908,22,Ribeiro Goncalves
764,2209203,22,Santa Filomena
765,2211209,22,Urucui
766,2200806,22,Antonio Almeida
767,2201705,22,Bertolinia
768,2202752,22,Colonia do Gurgueia
769,2203602,22,Eliseu Martins
770,2205607,22,Landri Sales
771,2205904,22,Manoel Emidio
772,2206001,22,Marcos Parente
773,2208551,22,Porto Alegre do Piaui
774,2210631,22,Sebastiao Leal
775,2202251,22,Canavieira
776,2203800,22,Flores do Piaui
777,2203909,22,Floriano
778,2204501,22,Guadalupe
779,2205102,22,Itaueira
780,2205300,22,Jerumenha
781,2206704,22,Nazare do Piaui
782,2207850,22,Pavussu
783,2209005,22,Rio Grande do Piaui
784,2209708,22,Sao Francisco do Piaui
785,2210102,22,Sao Jose do Peixe
786,2210391,22,Sao Miguel do Fidalgo
787,2200459,22,Alvorada do Gurgueia
788,2201309,22,Barreiras do Piaui
789,2201903,22,Bom Jesus
790,2203107,22,Cristino Castro
791,2203230,22,Currais
792,2204402,22,Gilbues
793,2206605,22,Monte Alegre do Piaui
794,2207405,22,Palmeira do Piaui
795,2208700,22,Redencao do Gurgueia
796,2209302,22,Santa Luz
797,2209757,22,Sao Goncalo do Gurgueia
798,2200707,22,Anisio de Abreu
799,2201929,22,Bonfim do Piaui
800,2201988,22,Brejo do Piaui
801,2202307,22,Canto do Buriti
802,2202505,22,Caracol
803,2202851,22,Coronel Jose Dias
804,2203354,22,Dirceu Arcoverde
805,2203453,22,Dom Inocencio
806,2203750,22,Fartura do Piaui
807,2204550,22,Guaribas
808,2205532,22,Jurema
809,2207355,22,Pajeu do Piaui
810,2209559,22,Sao Braz do Piaui
811,2210359,22,Sao Lourenco do Piaui
812,2210607,22,Sao Raimundo Nonato
813,2210953,22,Tamboril do Piaui
814,2211357,22,Varzea Branca
815,2201101,22,Avelino Lopes
816,2202901,22,Corrente
817,2203008,22,Cristalandia do Piaui
818,2203206,22,Curimata
819,2205524,22,Julio Borges
820,2206654,22,Morro Cabeca no Tempo
821,2207603,22,Parnagua
822,2208858,22,Riacho Frio
823,2210623,22,Sebastiao Barros
824,2200954,22,Aroeiras do Itaim
825,2201804,22,Bocaina
826,2202075,22,Cajazeiras do Piaui
827,2202778,22,Colonia do Piaui
828,2203404,22,Dom Expedito Lopes
829,2204352,22,Geminiano
830,2204808,22,Ipiranga do Piaui
831,2207009,22,Oeiras
832,2207553,22,Paqueta
833,2208007,22,Picos
